T1_entry_date,symbol,cap_segment,side,entry_hhmm,entry_ts,entry_price,intraday_ret_at_1400_pct,rvol,intraday_high_at_entry,hard_sl,t1_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2025-01-14,NSE:AAVAS,mid_cap,SHORT,1500,2025-01-14 15:00:00,1642.9000244140625,1.145625114440918,1.6252768729641693,1658.0,1662.6148247070312,1634.6855242919921,19.714800292968675,True,2025-01-14 15:10:00,1635.8677865600587,time_stop_1510,50,351.6118927001969,87.15652167612271,264.4553710240742
2025-03-17,NSE:AAVAS,mid_cap,SHORT,1455,2025-03-17 14:55:00,1898.050048828125,1.7743945121765137,2.5441085299587907,1915.0,1920.8266494140626,1888.5597985839843,22.776600585937558,False,2025-03-17 15:10:00,1905.0,time_stop_1510,43,-298.847900390625,76.17853430034032,-375.0264346909653
2025-05-20,NSE:AAVAS,mid_cap,SHORT,1430,2025-05-20 14:30:00,1808.199951171875,1.2723565101623535,4.8233944954128445,1845.0,1845.0,1799.1589514160157,36.800048828125,True,2025-05-20 15:10:00,1801.617285563151,time_stop_1510,27,177.73197143554557,51.81307105647707,125.9189003790685
2025-06-27,NSE:AAVAS,mid_cap,SHORT,1445,2025-06-27 14:45:00,1966.0999755859375,1.3521909713745117,7.679078310235432,1984.0,1989.6931752929688,1956.2694757080078,23.593199707031317,False,2025-06-27 15:10:00,1986.4000244140625,time_stop_1510,42,-852.60205078125,76.55649680441405,-929.1585475856641
2025-06-30,NSE:AAVAS,mid_cap,SHORT,1500,2025-06-30 15:00:00,2100.800048828125,5.707859992980957,1.5154193175245807,2152.89990234375,2152.89990234375,2090.2960485839844,52.099853515625,True,2025-06-30 15:10:00,2095.824469765111,breakeven_trail,19,94.53600219726513,42.38251648986528,52.15348570739985
2025-09-15,NSE:AAVAS,mid_cap,SHORT,1500,2025-09-15 15:00:00,1669.199951171875,2.4147748947143555,5.523003943533177,1685.800048828125,1689.2303505859375,1660.8539514160157,20.030399414062458,False,2025-09-15 15:10:00,1670.0,time_stop_1510,49,-39.202392578125,76.2229989571587,-115.4253915352837
2025-09-30,NSE:AAVAS,mid_cap,SHORT,1450,2025-09-30 14:50:00,1637.0,1.0679006576538086,2.4013522396469154,1651.9000244140625,1656.644,1628.815,19.644000000000005,False,2025-09-30 15:10:00,1632.699951171875,time_stop_1510,50,215.00244140625,76.22686974543457,138.77557166081544
2024-09-10,NSE:ABDL,mid_cap,SHORT,1500,2024-09-10 15:00:00,351.29998779296875,1.9843459129333496,5.7100142012203685,356.5,356.5,349.5434878540039,5.20001220703125,False,2024-09-10 15:10:00,351.0,time_stop_1510,192,57.59765625,71.12804421599219,-13.53038796599219
2024-09-20,NSE:ABDL,mid_cap,SHORT,1450,2024-09-20 14:50:00,342.29998779296875,1.50376558303833,4.063142990555664,348.5,348.5,340.5884878540039,6.20001220703125,False,2024-09-20 15:10:00,343.25,time_stop_1510,161,-152.95196533203125,58.63634095072424,-211.5883062827555
2024-09-24,NSE:ABDL,mid_cap,SHORT,1430,2024-09-24 14:30:00,356.5,2.428567409515381,4.012178877259753,364.0,364.0,354.7175,7.5,False,2024-09-24 15:10:00,356.0,time_stop_1510,133,66.5,50.364676075000006,16.135323924999994
2024-11-26,NSE:ABDL,mid_cap,SHORT,1435,2024-11-26 14:35:00,319.79998779296875,1.391303539276123,4.667426942266571,323.8999938964844,323.8999938964844,318.2009878540039,4.100006103515625,False,2024-11-26 15:10:00,318.95001220703125,time_stop_1510,243,206.5440673828125,74.7590138949121,131.7850534879004
2025-02-19,NSE:ABDL,mid_cap,SHORT,1440,2025-02-19 14:40:00,337.1000061035156,4.320418834686279,4.039459617066771,346.1000061035156,346.1000061035156,335.41450607299805,9.0,False,2025-02-19 15:10:00,337.1000061035156,time_stop_1510,111,0.0,39.768406417244755,-39.768406417244755
2025-03-07,NSE:ABDL,mid_cap,SHORT,1435,2025-03-07 14:35:00,336.8500061035156,1.4670610427856445,3.045508777910346,343.0,343.0,335.165756072998,6.149993896484375,True,2025-03-07 15:10:00,334.8828810882568,time_stop_1510,162,318.67425247192585,57.863041805238936,260.8112106666869
2025-06-25,NSE:ABDL,mid_cap,SHORT,1430,2025-06-25 14:30:00,429.95001220703125,1.0148167610168457,7.179304616114869,436.75,436.75,427.8002621459961,6.79998779296875,False,2025-06-25 15:10:00,431.25,time_stop_1510,147,-191.09820556640625,67.25306668936048,-258.35127225576673
2025-08-12,NSE:ABDL,mid_cap,SHORT,1430,2025-08-12 14:30:00,494.0,1.5960693359375,1.5489851815436477,498.0,499.928,491.53,5.927999999999997,False,2025-08-12 15:10:00,495.1499938964844,time_stop_1510,168,-193.198974609375,76.65958027408251,-269.8585548834575
2024-09-16,NSE:ABFRL,mid_cap,SHORT,1435,2024-09-16 14:35:00,331.70001220703125,1.2002348899841309,5.331871502174832,337.45001220703125,337.45001220703125,330.0415121459961,5.75,False,2024-09-16 15:10:00,331.1000061035156,time_stop_1510,173,103.80105590820312,60.944769945897754,42.85628596230537
2024-11-25,NSE:ABFRL,mid_cap,SHORT,1445,2024-11-25 14:45:00,297.20001220703125,1.7006754875183105,2.4267059727210447,304.0,304.0,295.7140121459961,6.79998779296875,False,2024-11-25 15:10:00,297.79998779296875,time_stop_1510,147,-88.1964111328125,46.46972418477539,-134.66613531758787
2024-11-28,NSE:ABFRL,mid_cap,SHORT,1435,2024-11-28 14:35:00,313.75,2.3331165313720703,1.7755715034471637,319.5,319.5,312.18125,5.75,False,2024-11-28 15:10:00,316.0,time_stop_1510,173,-389.25,57.85213913049999,-447.1021391305
2025-01-27,NSE:ABFRL,mid_cap,SHORT,1440,2025-01-27 14:40:00,269.75,2.0476579666137695,4.855182534890641,275.75,275.75,268.40125,6.0,True,2025-01-27 15:00:00,269.075625,breakeven_trail,166,111.94624999999962,47.5439523205725,64.40229767942712
2025-03-26,NSE:ABFRL,mid_cap,SHORT,1450,2025-03-26 14:50:00,258.0,1.5583395957946777,2.109529854881359,261.2799987792969,261.2799987792969,256.71,3.279998779296875,False,2025-03-26 15:10:00,257.510009765625,time_stop_1510,304,148.95703125,75.01857418635157,73.93845706364843
2025-04-01,NSE:ABFRL,mid_cap,SHORT,1500,2025-04-01 15:00:00,257.79998779296875,1.9807815551757812,5.020218914741812,262.1499938964844,262.1499938964844,256.51098785400393,4.350006103515625,False,2025-04-01 15:10:00,258.6000061035156,time_stop_1510,229,-183.20419311523438,62.821582169608455,-246.02577528484284
