T1_entry_date,symbol,cap_segment,side,iv_rank,trigger_ts,entry_ts,entry_price,hard_sl,t1_target,t2_target,hit_t1,exit_ts,exit_price,exit_reason,stop_distance,qty,realized_pnl,fee,net_pnl
2024-05-24,NSE:COALINDIA,large_cap,LONG,0.13693381645438046,2024-05-24 11:00:00,2024-05-24 11:05:00,498.65,493.6635,503.63649999999996,508.62299999999993,True,2024-05-24 15:10:00,502.66824999999994,time_stop,4.986499999999978,200,803.649999999999,106.50970669189998,697.140293308099
2024-06-20,NSE:COALINDIA,large_cap,LONG,0.15217695664687997,2024-06-20 11:00:00,2024-06-20 11:05:00,483.05,478.2195,487.88050000000004,492.71100000000007,False,2024-06-20 15:10:00,482.8,time_stop,4.830500000000029,207,-51.75,82.6632576157,-134.4132576157
2024-07-01,NSE:COALINDIA,large_cap,LONG,0.12933731928983866,2024-07-01 11:00:00,2024-07-01 11:05:00,473.3,468.567,478.033,482.766,False,2024-07-01 15:10:00,474.5,time_stop,4.733000000000004,211,253.1999999999976,82.70653283479999,170.49346716519761
2024-07-15,NSE:COALINDIA,large_cap,LONG,0.138779446679978,2024-07-15 11:00:00,2024-07-15 11:05:00,500.2,495.198,505.202,510.204,False,2024-07-15 15:10:00,497.3,time_stop,5.0020000000000095,199,-577.0999999999955,82.352053515,-659.4520535149954
2024-07-23,NSE:COALINDIA,large_cap,LONG,0.15600018848293173,2024-07-23 11:00:00,2024-07-23 11:05:00,490.8,485.892,495.708,500.61600000000004,False,2024-07-23 11:15:00,485.892,stop,4.9080000000000155,203,-996.3240000000031,82.264421613256,-1078.5884216132592
2024-07-24,NSE:COALINDIA,large_cap,LONG,0.1381883100543588,2024-07-24 11:00:00,2024-07-24 11:05:00,497.35,492.3765,502.3235,507.297,False,2024-07-24 15:10:00,493.15,time_stop,4.973500000000001,201,-844.2000000000091,82.426987243,-926.6269872430091
2024-07-31,NSE:COALINDIA,large_cap,LONG,0.13671636850428331,2024-07-31 11:00:00,2024-07-31 11:05:00,520.5,515.295,525.705,530.9100000000001,False,2024-07-31 15:10:00,521.85,time_stop,5.205000000000041,192,259.20000000000437,82.7329876672,176.46701233280436
2024-08-07,NSE:COALINDIA,large_cap,LONG,0.1381661816616433,2024-08-07 11:00:00,2024-08-07 11:05:00,521.4,516.1859999999999,526.614,531.8280000000001,True,2024-08-07 14:30:00,529.2346492146597,t2,5.2140000000000555,191,1496.418000000016,106.80249525250801,1389.615504747508
2024-08-12,NSE:COALINDIA,large_cap,LONG,0.10653434602888895,2024-08-12 11:00:00,2024-08-12 11:05:00,528.6,523.314,533.8860000000001,539.1720000000001,False,2024-08-12 12:55:00,523.314,stop,5.286000000000058,189,-999.054000000011,82.36050067087601,-1081.414500670887
2024-08-21,NSE:COALINDIA,large_cap,LONG,0.09213332496963939,2024-08-21 11:00:00,2024-08-21 11:05:00,529.15,523.8584999999999,534.4415,539.7330000000001,True,2024-08-21 15:10:00,533.3207500000001,time_stop,5.291500000000042,188,784.1010000000103,106.23167740840599,677.8693225916044
2024-08-27,NSE:COALINDIA,large_cap,LONG,0.11523568465658632,2024-08-27 11:00:00,2024-08-27 11:05:00,538.95,533.5605,544.3395,549.729,False,2024-08-27 13:40:00,533.5605,stop,5.389499999999998,185,-997.0574999999997,82.290236261155,-1079.3477362611548
2024-09-11,NSE:COALINDIA,large_cap,LONG,0.10649977775469889,2024-09-11 11:00:00,2024-09-11 11:05:00,491.5,486.585,496.415,501.33000000000004,False,2024-09-11 13:45:00,486.585,stop,4.9150000000000205,203,-997.7450000000042,82.31443199452998,-1080.0594319945342
2024-09-20,NSE:COALINDIA,large_cap,LONG,0.11102770285101138,2024-09-20 11:00:00,2024-09-20 11:05:00,494.55,489.60450000000003,499.4955,504.441,False,2024-09-20 15:10:00,490.0,time_stop,4.945499999999981,202,-919.1000000000023,82.38124461459999,-1001.4812446146022
2024-09-23,NSE:COALINDIA,large_cap,LONG,0.09932296998347925,2024-09-23 11:00:00,2024-09-23 11:05:00,496.95,491.9805,501.91949999999997,506.88899999999995,True,2024-09-23 15:10:00,501.6835820895522,time_stop,4.969499999999982,201,951.4499999999982,106.7713148421,844.6786851578983
2024-09-26,NSE:COALINDIA,large_cap,LONG,0.10379230196225696,2024-09-26 11:00:00,2024-09-26 11:05:00,503.85,498.8115,508.8885,513.927,False,2024-09-26 15:10:00,506.45,time_stop,5.038499999999999,198,514.7999999999932,82.74481779639999,432.0551822035933
2024-09-27,NSE:COALINDIA,large_cap,LONG,0.09692343178671367,2024-09-27 11:00:00,2024-09-27 11:05:00,514.0,508.86,519.14,524.28,False,2024-09-27 15:10:00,516.8,time_stop,5.139999999999986,194,543.1999999999912,82.73655233119999,460.4634476687912
2024-10-08,NSE:COALINDIA,large_cap,LONG,0.03314918685900717,2024-10-08 11:00:00,2024-10-08 11:05:00,487.0,482.13,491.87,496.74,True,2024-10-08 15:10:00,491.8097073170731,time_stop,4.8700000000000045,205,985.9900000000005,106.73825592193998,879.2517440780605
2024-10-21,NSE:COALINDIA,large_cap,LONG,0.023728963180918158,2024-10-21 11:00:00,2024-10-21 11:05:00,487.25,482.3775,492.1225,496.995,False,2024-10-21 15:10:00,485.7,time_stop,4.872500000000002,205,-317.75000000000233,82.5495168785,-400.29951687850235
2024-10-23,NSE:COALINDIA,large_cap,LONG,0.10179937299571475,2024-10-23 11:00:00,2024-10-23 11:05:00,470.45,465.7455,475.1545,479.859,True,2024-10-23 15:10:00,475.07725000000005,time_stop,4.704499999999996,212,980.9770000000008,106.629184478462,874.3478155215388
2024-10-28,NSE:COALINDIA,large_cap,LONG,0.07056703895455896,2024-10-28 11:00:00,2024-10-28 11:05:00,447.4,442.926,451.87399999999997,456.34799999999996,False,2024-10-28 12:05:00,442.926,stop,4.4739999999999895,223,-997.7019999999977,82.31291866138798,-1080.0149186613858
2024-11-11,NSE:COALINDIA,large_cap,LONG,0.07771315885500342,2024-11-11 11:00:00,2024-11-11 11:05:00,422.35,418.1265,426.5735,430.797,False,2024-11-11 15:10:00,421.65,time_stop,4.223500000000001,236,-165.20000000001073,82.51826470400002,-247.71826470401075
2024-11-22,NSE:COALINDIA,large_cap,LONG,0.1445350941331311,2024-11-22 11:00:00,2024-11-22 11:05:00,411.95,407.8305,416.0695,420.189,False,2024-11-22 15:10:00,413.85,time_stop,4.119500000000016,242,459.80000000000825,82.70403170159999,377.09596829840825
2024-11-29,NSE:COALINDIA,large_cap,LONG,0.14670189849525186,2024-11-29 11:00:00,2024-11-29 11:05:00,413.7,409.563,417.837,421.974,True,2024-11-29 15:10:00,417.04020746887966,time_stop,4.1370000000000005,241,804.9900000000014,106.48048859634,698.5095114036613
2024-12-23,NSE:COALINDIA,large_cap,LONG,0.16134444374244417,2024-12-23 11:00:00,2024-12-23 11:05:00,387.2,383.328,391.072,394.944,False,2024-12-23 14:05:00,383.328,stop,3.872000000000014,258,-998.9760000000036,82.357755554944,-1081.3337555549476
2024-12-24,NSE:COALINDIA,large_cap,LONG,0.09530363073325854,2024-12-24 11:00:00,2024-12-24 11:05:00,385.6,381.744,389.456,393.312,False,2024-12-24 15:10:00,384.35,time_stop,3.8559999999999945,259,-323.75,82.5421686723,-406.2921686723
2023-04-06,NSE:COLPAL,large_cap,LONG,0.03896340829212717,2023-04-06 11:00:00,2023-04-06 11:05:00,1540.05,1524.6495,1555.4505,1570.8509999999999,False,2023-04-06 15:10:00,1538.9,time_stop,15.400499999999965,64,-73.59999999999127,82.1502530368,-155.75025303679126
2023-04-24,NSE:COLPAL,large_cap,LONG,0.12478503638590026,2023-04-24 11:00:00,2023-04-24 11:05:00,1547.0,1531.53,1562.47,1577.94,True,2023-04-24 15:10:00,1565.2350000000001,time_stop,15.470000000000027,64,1167.0400000000009,105.97543695424,1061.064563045761
2023-05-04,NSE:COLPAL,large_cap,LONG,0.05540121695137994,2023-05-04 11:00:00,2023-05-04 11:05:00,1583.4,1567.566,1599.2340000000002,1615.0680000000002,False,2023-05-04 15:10:00,1585.15,time_stop,15.83400000000006,63,110.25,82.62567372190001,27.624326278099986
2023-06-07,NSE:COLPAL,large_cap,LONG,0.06611195990658353,2023-06-07 11:00:00,2023-06-07 11:05:00,1637.15,1620.7785000000001,1653.5215,1669.893,False,2023-06-07 15:10:00,1636.35,time_stop,16.37149999999997,61,-48.800000000011096,82.61968300100001,-131.4196830010111
2023-06-12,NSE:COLPAL,large_cap,LONG,0.09405083505379194,2023-06-12 11:00:00,2023-06-12 11:05:00,1622.1,1605.879,1638.321,1654.542,False,2023-06-12 15:10:00,1625.6,time_stop,16.221000000000004,61,213.5,82.36933443820001,131.1306655618
2023-06-13,NSE:COLPAL,large_cap,LONG,0.12006913918092996,2023-06-13 11:00:00,2023-06-13 11:05:00,1660.9,1644.2910000000002,1677.509,1694.118,False,2023-06-13 15:10:00,1648.55,time_stop,16.608999999999924,60,-741.0000000000082,82.345467202,-823.3454672020082
2023-06-14,NSE:COLPAL,large_cap,LONG,0.14217680175157382,2023-06-14 11:00:00,2023-06-14 11:05:00,1654.7,1638.153,1671.247,1687.794,False,2023-06-14 13:10:00,1638.153,stop,16.547000000000025,60,-992.8200000000015,82.14110255907998,-1074.9611025590816
2023-06-16,NSE:COLPAL,large_cap,LONG,0.13535283862848954,2023-06-16 11:00:00,2023-06-16 11:05:00,1659.25,1642.6575,1675.8425,1692.435,False,2023-06-16 15:10:00,1658.7,time_stop,16.592499999999973,60,-32.99999999999727,82.513824262,-115.51382426199727
2023-07-26,NSE:COLPAL,large_cap,LONG,0.0912604145627901,2023-07-26 11:00:00,2023-07-26 11:05:00,1896.5,1877.535,1915.465,1934.4299999999998,False,2023-07-26 15:00:00,1877.535,stop,18.964999999999918,52,-986.1799999999957,81.90741576692002,-1068.0874157669157
2023-08-17,NSE:COLPAL,large_cap,LONG,0.10290685048598357,2023-08-17 11:00:00,2023-08-17 11:05:00,2016.3,1996.137,2036.463,2056.626,False,2023-08-17 15:10:00,2006.45,time_stop,20.16300000000001,49,-482.64999999999554,82.1162478385,-564.7662478384956
2023-08-21,NSE:COLPAL,large_cap,LONG,0.08361217428461715,2023-08-21 11:00:00,2023-08-21 11:05:00,2000.85,1980.8415,2020.8584999999998,2040.8669999999997,False,2023-08-21 15:10:00,1993.5,time_stop,20.008499999999913,49,-360.14999999999554,81.88284464890002,-442.03284464889555
2023-08-22,NSE:COLPAL,large_cap,LONG,0.09871870568254676,2023-08-22 11:00:00,2023-08-22 11:05:00,2009.5,1989.405,2029.595,2049.69,False,2023-08-22 12:15:00,1989.405,stop,20.095000000000027,49,-984.6550000000013,81.85374523107,-1066.5087452310713
2023-08-29,NSE:COLPAL,large_cap,LONG,0.0,2023-08-29 11:00:00,2023-08-29 11:05:00,1963.05,1943.4195,1982.6805,2002.311,False,2023-08-29 13:15:00,1943.4195,stop,19.630499999999984,50,-981.5249999999992,81.74358865584999,-1063.2685886558493
2023-09-05,NSE:COLPAL,large_cap,LONG,0.08808565964982687,2023-09-05 11:00:00,2023-09-05 11:05:00,1974.9,1955.151,1994.6490000000001,2014.3980000000001,False,2023-09-05 15:10:00,1985.8,time_stop,19.749000000000024,50,544.9999999999932,82.39254721000002,462.60745278999315
2023-09-08,NSE:COLPAL,large_cap,LONG,0.09960277421393957,2023-09-08 11:00:00,2023-09-08 11:05:00,2030.7,2010.393,2051.007,2071.3140000000003,False,2023-09-08 13:40:00,2010.393,stop,20.307000000000016,49,-995.0430000000008,82.21933836314199,-1077.2623383631428
2023-09-11,NSE:COLPAL,large_cap,LONG,0.09417903515860475,2023-09-11 11:00:00,2023-09-11 11:05:00,2033.75,2013.4125,2054.0875,2074.425,False,2023-09-11 11:55:00,2013.4125,stop,20.33750000000009,49,-996.5375000000045,82.27193548827502,-1078.8094354882794
2023-10-11,NSE:COLPAL,large_cap,LONG,0.1252169026418869,2023-10-11 11:00:00,2023-10-11 11:05:00,2089.65,2068.7535000000003,2110.5465,2131.4429999999998,False,2023-10-11 11:45:00,2068.7535000000003,stop,20.896499999999833,47,-982.1354999999921,81.765074467087,-1063.9005744670792
2023-10-12,NSE:COLPAL,large_cap,LONG,0.1272326710491865,2023-10-12 11:00:00,2023-10-12 11:05:00,2084.55,2063.7045000000003,2105.3955,2126.241,False,2023-10-12 13:25:00,2063.7045000000003,stop,20.8454999999999,47,-979.7384999999954,81.680714942869,-1061.4192149428643
2023-10-16,NSE:COLPAL,large_cap,LONG,0.1328162812581386,2023-10-16 11:00:00,2023-10-16 11:05:00,2055.2,2034.648,2075.7519999999995,2096.3039999999996,True,2023-10-16 15:10:00,2073.3259999999996,time_stop,20.551999999999907,48,870.0479999999989,105.40403268268798,764.6439673173109
2023-10-17,NSE:COLPAL,large_cap,LONG,0.14535710702403926,2023-10-17 11:00:00,2023-10-17 11:05:00,2076.1,2055.339,2096.861,2117.622,False,2023-10-17 13:30:00,2055.339,stop,20.760999999999967,48,-996.5279999999984,82.27160114723199,-1078.7996011472305
2023-11-02,NSE:COLPAL,large_cap,LONG,0.06512917026782672,2023-11-02 11:00:00,2023-11-02 11:05:00,2115.55,2094.3945000000003,2136.7055,2157.861,True,2023-11-02 15:10:00,2129.7069468085106,time_stop,21.155499999999847,47,665.3764999999921,106.10307702955899,559.2734229704331
2023-11-24,NSE:COLPAL,large_cap,LONG,0.09559392314161315,2023-11-24 11:00:00,2023-11-24 11:05:00,2199.0,2177.0099999999998,2220.9900000000002,2242.9800000000005,False,2023-11-24 15:10:00,2195.0,time_stop,21.990000000000236,45,-180.0,82.25868838,-262.25868837999997
2023-12-01,NSE:COLPAL,large_cap,LONG,0.08877744056247375,2023-12-01 11:00:00,2023-12-01 11:05:00,2249.9,2227.4010000000003,2272.399,2294.8979999999997,True,2023-12-01 15:10:00,2274.1245,time_stop,22.498999999999796,44,1065.8779999999915,105.89737217166802,959.9806278283235
2023-12-11,NSE:COLPAL,large_cap,LONG,0.09448027509052902,2023-12-11 11:00:00,2023-12-11 11:05:00,2291.95,2269.0305,2314.8695,2337.7889999999998,False,2023-12-11 15:10:00,2285.85,time_stop,22.91949999999997,43,-262.2999999999961,82.0927020324,-344.3927020323961
2023-12-12,NSE:COLPAL,large_cap,LONG,0.11179459226613231,2023-12-12 11:00:00,2023-12-12 11:05:00,2321.0,2297.79,2344.21,2367.42,False,2023-12-12 15:10:00,2337.0,time_stop,23.210000000000036,43,688.0,82.809037364,605.190962636
2023-12-18,NSE:COLPAL,large_cap,LONG,0.12049226937011141,2023-12-18 11:00:00,2023-12-18 11:05:00,2396.1,2372.1389999999997,2420.061,2444.0220000000004,False,2023-12-18 13:50:00,2372.1389999999997,stop,23.96100000000024,41,-982.4010000000098,81.774418419394,-1064.1754184194037
2023-12-21,NSE:COLPAL,large_cap,LONG,0.11637789236025557,2023-12-21 11:00:00,2023-12-21 11:05:00,2380.0,2356.2,2403.8,2427.6000000000004,True,2023-12-21 15:10:00,2398.775,time_stop,23.800000000000182,42,788.5500000000038,106.7444682213,681.8055317787039
2024-01-12,NSE:COLPAL,large_cap,LONG,0.1461032805734061,2024-01-12 11:00:00,2024-01-12 11:05:00,2448.4,2423.916,2472.884,2497.368,True,2024-01-12 15:10:00,2462.2419999999997,time_stop,24.483999999999924,40,553.6799999999948,104.44268970608,449.23731029391485
2024-01-16,NSE:COLPAL,large_cap,LONG,0.10977797234415053,2024-01-16 11:00:00,2024-01-16 11:05:00,2507.75,2482.6725,2532.8275,2557.9049999999997,False,2024-01-16 15:10:00,2500.0,time_stop,25.077499999999873,39,-302.25,81.8145434635,-384.0645434635
2024-02-13,NSE:COLPAL,large_cap,LONG,0.11073400888828651,2024-02-13 11:00:00,2024-02-13 11:05:00,2530.15,2504.8485,2555.4515,2580.753,True,2024-02-13 15:10:00,2554.3481666666667,time_stop,25.301500000000033,39,943.7285000000024,105.47919061247102,838.2493093875314
2024-02-16,NSE:COLPAL,large_cap,LONG,0.09225322325670283,2024-02-16 11:00:00,2024-02-16 11:05:00,2594.35,2568.4065,2620.2934999999998,2646.2369999999996,False,2024-02-16 12:25:00,2568.4065,stop,25.943499999999858,38,-985.8529999999946,81.89590739628201,-1067.7489073962765
2024-02-27,NSE:COLPAL,large_cap,LONG,0.18846659610228314,2024-02-27 11:00:00,2024-02-27 11:05:00,2555.0,2529.45,2580.55,2606.1000000000004,False,2024-02-27 13:55:00,2529.45,stop,25.550000000000182,39,-996.4500000000071,82.26885603130002,-1078.718856031307
2024-03-07,NSE:COLPAL,large_cap,LONG,0.04986813863850513,2024-03-07 11:00:00,2024-03-07 11:05:00,2557.65,2532.0735,2583.2265,2608.8030000000003,True,2024-03-07 15:10:00,2580.1103461538464,time_stop,25.576500000000124,39,875.9535000000024,106.57558519082102,769.3779148091813
2024-03-22,NSE:COLPAL,large_cap,LONG,0.07175606296039823,2024-03-22 11:00:00,2024-03-22 11:05:00,2707.35,2680.2765,2734.4235,2761.497,False,2024-03-22 15:10:00,2711.0,time_stop,27.073499999999967,36,131.40000000000327,81.81937480360001,49.58062519640326
2024-04-03,NSE:COLPAL,large_cap,LONG,0.0764453614910662,2024-04-03 11:00:00,2024-04-03 11:05:00,2797.0,2769.03,2824.97,2852.9399999999996,False,2024-04-03 15:10:00,2794.0,time_stop,27.9699999999998,35,-105.0,81.90414311,-186.90414311
2024-04-05,NSE:COLPAL,large_cap,LONG,0.0848613356436988,2024-04-05 11:00:00,2024-04-05 11:05:00,2730.6,2703.294,2757.906,2785.212,False,2024-04-05 15:10:00,2729.05,time_stop,27.30600000000004,36,-55.79999999999018,82.06255004440001,-137.8625500443902
2024-04-08,NSE:COLPAL,large_cap,LONG,0.076464265472177,2024-04-08 11:00:00,2024-04-08 11:05:00,2721.1,2693.8889999999997,2748.311,2775.5220000000004,False,2024-04-08 13:25:00,2693.8889999999997,stop,27.21100000000024,36,-979.5960000000086,81.675699827224,-1061.2716998272326
2024-04-10,NSE:COLPAL,large_cap,LONG,0.08810777244110563,2024-04-10 11:00:00,2024-04-10 11:05:00,2635.25,2608.8975,2661.6025,2687.955,False,2024-04-10 12:05:00,2608.8975,stop,26.352499999999964,37,-975.0424999999987,81.51544488624499,-1056.5579448862436
2024-04-22,NSE:COLPAL,large_cap,LONG,0.1866300067129481,2024-04-22 11:00:00,2024-04-22 11:05:00,2655.0,2628.45,2681.55,2708.1000000000004,False,2024-04-22 15:10:00,2657.8,time_stop,26.550000000000182,37,103.60000000000673,82.08473208160001,21.51526791840672
2024-04-24,NSE:COLPAL,large_cap,LONG,0.07787455965617981,2024-04-24 11:00:00,2024-04-24 11:05:00,2744.2,2716.758,2771.642,2799.084,False,2024-04-24 15:10:00,2747.0,time_stop,27.442000000000007,36,100.80000000000655,82.28127377919999,18.518726220806556
2024-04-30,NSE:COLPAL,large_cap,LONG,0.08631868612014931,2024-04-30 11:00:00,2024-04-30 11:05:00,2806.85,2778.7815,2834.9184999999998,2862.9869999999996,True,2024-04-30 15:10:00,2828.7375571428574,time_stop,28.068499999999858,35,766.0645000000009,104.90174354368699,661.1627564563139
2024-05-02,NSE:COLPAL,large_cap,LONG,0.08037655454680108,2024-05-02 11:00:00,2024-05-02 11:05:00,2859.0,2830.41,2887.59,2916.1800000000003,False,2024-05-02 11:45:00,2830.41,stop,28.590000000000146,34,-972.060000000005,81.41047939564001,-1053.470479395645
2024-05-06,NSE:COLPAL,large_cap,LONG,0.08891910126493772,2024-05-06 11:00:00,2024-05-06 11:05:00,2837.1,2808.729,2865.471,2893.842,False,2024-05-06 11:30:00,2808.729,stop,28.371000000000095,35,-992.9850000000033,82.14690953508999,-1075.1319095350932
2024-05-14,NSE:COLPAL,large_cap,LONG,0.1780799644176276,2024-05-14 11:00:00,2024-05-14 11:05:00,2875.7,2846.9429999999998,2904.457,2933.214,False,2024-05-14 13:40:00,2846.9429999999998,stop,28.757000000000062,34,-977.7380000000021,81.61030975797199,-1059.348309757974
2024-05-21,NSE:COLPAL,large_cap,LONG,0.08812909760607235,2024-05-21 11:00:00,2024-05-21 11:05:00,2680.0,2653.2,2706.8,2733.6000000000004,True,2024-05-21 15:10:00,2710.24054054054,time_stop,26.800000000000182,37,1118.9000000000033,106.10610709340001,1012.7938929066032
2024-06-03,NSE:COLPAL,large_cap,LONG,0.09437909997889976,2024-06-03 11:00:00,2024-06-03 11:05:00,2697.4,2670.426,2724.3740000000003,2751.3480000000004,False,2024-06-03 15:10:00,2689.15,time_stop,26.97400000000016,37,-305.25,82.52385520409999,-387.77385520409996
2024-06-10,NSE:COLPAL,large_cap,LONG,0.08927653600406478,2024-06-10 11:00:00,2024-06-10 11:05:00,2954.0,2924.46,2983.54,3013.08,False,2024-06-10 15:10:00,2945.45,time_stop,29.539999999999964,33,-282.150000000006,81.70669178109998,-363.85669178110595
2024-06-18,NSE:COLPAL,large_cap,LONG,0.05847540933377983,2024-06-18 11:00:00,2024-06-18 11:05:00,2961.8,2932.1820000000002,2991.418,3021.036,False,2024-06-18 12:30:00,2932.1820000000002,stop,29.617999999999938,33,-977.393999999998,81.59820309283602,-1058.992203092834
2024-07-01,NSE:COLPAL,large_cap,LONG,0.08507907457744678,2024-07-01 11:00:00,2024-07-01 11:05:00,2890.35,2861.4465,2919.2535,2948.1569999999997,False,2024-07-01 12:30:00,2861.4465,stop,28.903499999999894,34,-982.7189999999964,81.78561004588599,-1064.5046100458824
2024-07-02,NSE:COLPAL,large_cap,LONG,0.09248353581663231,2024-07-02 11:00:00,2024-07-02 11:05:00,2875.65,2846.8935,2904.4065,2933.163,False,2024-07-02 15:10:00,2872.05,time_stop,28.75649999999996,34,-122.39999999999691,81.85553585080001,-204.25553585079692
2024-07-09,NSE:COLPAL,large_cap,LONG,0.08720796526026756,2024-07-09 11:00:00,2024-07-09 11:05:00,2967.7,2938.0229999999997,2997.377,3027.054,True,2024-07-09 15:10:00,2997.2343030303027,time_stop,29.677000000000135,33,974.6320000000037,104.71067150179198,869.9213284982118
2024-07-15,NSE:COLPAL,large_cap,LONG,0.1016976131903485,2024-07-15 11:00:00,2024-07-15 11:05:00,3065.5,3034.845,3096.155,3126.8100000000004,True,2024-07-15 15:10:00,3096.1025,time_stop,30.6550000000002,32,979.2800000000061,104.88572201968,874.3942779803261
2024-07-30,NSE:COLPAL,large_cap,LONG,0.0800161915483243,2024-07-30 11:00:00,2024-07-30 11:05:00,3395.95,3361.9905,3429.9094999999998,3463.8689999999997,False,2024-07-30 15:10:00,3366.9,time_stop,33.959499999999935,29,-842.4499999999921,81.90066534590001,-924.3506653458921
2024-08-21,NSE:COLPAL,large_cap,LONG,0.02502532161440297,2024-08-21 11:00:00,2024-08-21 11:05:00,3569.65,3533.9535,3605.3465,3641.043,False,2024-08-21 15:10:00,3570.95,time_stop,35.696500000000015,28,36.39999999999236,82.67399194080002,-46.27399194080766
2024-09-09,NSE:COLPAL,large_cap,LONG,0.0511503098446718,2024-09-09 11:00:00,2024-09-09 11:05:00,3693.0,3656.07,3729.93,3766.8599999999997,False,2024-09-09 15:10:00,3680.0,time_stop,36.929999999999836,27,-351.0,82.47777982600002,-433.477779826
2024-09-20,NSE:COLPAL,large_cap,LONG,0.04643346497997899,2024-09-20 11:00:00,2024-09-20 11:05:00,3617.0,3580.83,3653.17,3689.34,True,2024-09-20 15:10:00,3661.8707407407405,time_stop,36.17000000000007,27,1211.5099999999984,104.57022689105997,1106.9397731089384
2024-09-27,NSE:COLPAL,large_cap,LONG,0.03742200678253317,2024-09-27 11:00:00,2024-09-27 11:05:00,3739.5,3702.105,3776.895,3814.29,True,2024-09-27 13:50:00,3795.5924999999997,t2,37.39499999999998,26,1458.4049999999993,104.26945204142999,1354.1355479585693
2024-10-08,NSE:COLPAL,large_cap,LONG,0.06107662300387822,2024-10-08 11:00:00,2024-10-08 11:05:00,3710.85,3673.7415,3747.9584999999997,3785.0669999999996,True,2024-10-08 15:10:00,3746.6542499999996,time_stop,37.10849999999982,26,930.9104999999977,103.13942524536299,827.7710747546347
2024-10-09,NSE:COLPAL,large_cap,LONG,0.06058892268576678,2024-10-09 11:00:00,2024-10-09 11:05:00,3732.05,3694.7295000000004,3769.3705,3806.691,False,2024-10-09 15:10:00,3711.55,time_stop,37.32049999999981,26,-533.0,81.4753918416,-614.4753918416
2024-10-21,NSE:COLPAL,large_cap,LONG,0.07126108384443096,2024-10-21 11:00:00,2024-10-21 11:05:00,3378.0,3344.22,3411.78,3445.5600000000004,False,2024-10-21 14:40:00,3344.22,stop,33.7800000000002,29,-979.6200000000058,81.67654447828,-1061.2965444782858
2024-10-23,NSE:COLPAL,large_cap,LONG,0.11671040493491554,2024-10-23 11:00:00,2024-10-23 11:05:00,3322.5,3289.275,3355.725,3388.95,False,2024-10-23 15:10:00,3327.95,time_stop,33.22499999999991,30,163.49999999999454,82.612876981,80.88712301899454
2024-11-11,NSE:COLPAL,large_cap,LONG,0.04918014218606313,2024-11-11 11:00:00,2024-11-11 11:05:00,2870.05,2841.3495000000003,2898.7505,2927.451,False,2024-11-11 15:10:00,2873.7,time_stop,28.70049999999992,34,124.09999999998763,81.85882522500002,42.24117477498761
2024-11-19,NSE:COLPAL,large_cap,LONG,0.0531577364013494,2024-11-19 11:00:00,2024-11-19 11:05:00,2777.55,2749.7745,2805.3255000000004,2833.1010000000006,False,2024-11-19 14:55:00,2749.7745,stop,27.775500000000193,36,-999.9180000000069,82.390908108892,-1082.308908108899
2024-11-25,NSE:COLPAL,large_cap,LONG,0.055705005944148345,2024-11-25 11:00:00,2024-11-25 11:05:00,2827.95,2799.6704999999997,2856.2295,2884.509,False,2024-11-25 15:10:00,2836.65,time_stop,28.2795000000001,35,304.50000000000955,82.40618596600001,222.09381403400954
2024-11-26,NSE:COLPAL,large_cap,LONG,0.05970740042574765,2024-11-26 11:00:00,2024-11-26 11:05:00,2930.15,2900.8485,2959.4515,2988.753,False,2024-11-26 15:10:00,2949.05,time_stop,29.301500000000033,34,642.6000000000031,82.7328680768,559.867131923203
2024-11-27,NSE:COLPAL,large_cap,LONG,0.06362123818454175,2024-11-27 11:00:00,2024-11-27 11:05:00,2975.0,2945.25,3004.75,3034.5,True,2024-11-27 15:10:00,3011.7818181818184,time_stop,29.75,33,1213.8000000000015,105.1201067028,1108.6798932972015
2024-11-29,NSE:COLPAL,large_cap,LONG,0.06918085728497023,2024-11-29 11:00:00,2024-11-29 11:05:00,2952.9,2923.371,2982.429,3011.958,False,2024-11-29 11:55:00,2923.371,stop,29.528999999999996,33,-974.4569999999999,81.49483891985801,-1055.951838919858
2024-12-11,NSE:COLPAL,large_cap,LONG,0.05273922656812436,2024-12-11 11:00:00,2024-12-11 11:05:00,2866.85,2838.1814999999997,2895.5185,2924.1870000000004,True,2024-12-11 15:10:00,2895.93425,time_stop,28.668500000000222,34,988.8645000000038,104.229631418287,884.6348685817168
2024-12-23,NSE:COLPAL,large_cap,LONG,0.040769984502061686,2024-12-23 11:00:00,2024-12-23 11:05:00,2752.0,2724.48,2779.52,2807.04,False,2024-12-23 12:40:00,2724.48,stop,27.519999999999982,36,-990.7199999999993,82.06719559167999,-1072.7871955916794
2024-12-24,NSE:COLPAL,large_cap,LONG,0.0501425054329297,2024-12-24 11:00:00,2024-12-24 11:05:00,2734.05,2706.7095,2761.3905000000004,2788.7310000000007,False,2024-12-24 15:10:00,2734.55,time_stop,27.340500000000247,36,18.0,82.12782825760002,-64.12782825760002
2023-04-25,NSE:DABUR,large_cap,LONG,0.16412643056073764,2023-04-25 11:00:00,2023-04-25 11:05:00,525.8,520.5419999999999,531.058,536.316,False,2023-04-25 15:10:00,526.3,time_stop,5.258000000000038,190,95.0,82.673731994,12.326268006000006
