T1_entry_date,symbol,cap_segment,side,entry_hhmm,entry_ts,entry_price,intraday_ret_pct,vol_mean_0930_1200,vol_mean_1330_1430,vol_decline_ratio,vol_util_pct_rank,intraday_high_at_entry,hard_sl,t1_target,t2_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2024-07-01,NSE:AUTOAXLES,small_cap,SHORT,14:30,2024-07-01 14:30:00,2037.5,2.335512638092041,211.93548583984375,98.23076629638672,0.46349371794498884,30.25974025974026,2053.449951171875,2063.717200927734,2011.2827990722658,1985.0655981445316,26.21720092773421,False,2024-07-01 15:10:00,2034.8499755859375,time_stop_1510,38,100.700927734375,74.66453125326514,26.03639648110986
2024-07-22,NSE:AUTOAXLES,small_cap,SHORT,14:30,2024-07-22 14:30:00,2005.6500244140625,1.5519022941589355,141.09677124023438,63.769229888916016,0.4519538564092382,8.300907911802852,2020.0,2030.0999999999997,1981.2000488281253,1956.7500732421881,24.44997558593718,False,2024-07-22 15:10:00,2005.949951171875,time_stop_1510,40,-11.9970703125,75.66595653301756,-87.66302684551756
2024-03-14,NSE:AVADHSUGAR,small_cap,SHORT,14:30,2024-03-14 14:30:00,575.0499877929688,2.3038625717163086,555.0322875976562,44.846153259277344,0.08079917918538532,17.315436241610737,585.2999877929688,588.2264877319335,561.873487854004,548.6969879150392,13.176499938964753,False,2024-03-14 15:10:00,574.9000244140625,time_stop_1510,75,11.24725341796875,45.8330124118927,-34.58575899392395
2024-10-15,NSE:AVADHSUGAR,small_cap,SHORT,14:30,2024-10-15 14:30:00,750.1500244140625,1.515662670135498,1355.8709716796875,394.1538391113281,0.29070158395901075,27.356020942408378,764.4000244140625,768.2220245361327,732.0780242919923,714.0060241699221,18.07200012207022,False,2024-10-15 15:10:00,754.9500122070312,time_stop_1510,55,-263.99932861328125,43.961015527189325,-307.96034414047057
2023-08-03,NSE:AVALON,mid_cap,SHORT,14:30,2023-08-03 14:30:00,584.7000122070312,1.5192270278930664,3644.193603515625,1038.0,0.28483667799609247,28.763040238450078,591.75,594.7087499999999,574.6912744140626,564.682536621094,10.008737792968645,False,2023-08-03 15:10:00,585.5999755859375,time_stop_1510,99,-89.09637451171875,61.558738494801624,-150.65511300652037
2024-02-15,NSE:AVALON,mid_cap,SHORT,14:30,2024-02-15 14:30:00,485.6000061035156,1.9097566604614258,1490.6129150390625,522.6923217773438,0.3506559727906599,25.13586956521739,488.5,491.4272061767578,479.77280603027344,473.94560595703126,5.827200073242182,False,2024-02-15 15:10:00,488.3999938964844,time_stop_1510,171,-478.79791259765625,76.69501115361426,-555.4929237512705
2024-12-10,NSE:AVALON,mid_cap,SHORT,14:30,2024-12-10 14:30:00,880.9000244140625,2.1274209022521973,3624.225830078125,2221.923095703125,0.6130752331333692,10.092961487383798,889.9500122070312,894.3997622680663,867.4002865600587,853.9005487060549,13.499737854003797,False,2024-12-10 15:10:00,880.0,time_stop_1510,74,66.601806640625,69.25303623839012,-2.6512295977651235
2023-04-03,NSE:AVANTIFEED,mid_cap,SHORT,14:30,2023-04-03 14:30:00,349.70001220703125,1.5241742134094238,1613.0968017578125,1032.5384521484375,0.6400970177507431,23.39688041594454,349.70001220703125,353.89641235351564,345.50361206054686,341.30721191406246,4.196400146484393,False,2023-04-03 15:10:00,353.89641235351564,stop,238,-998.7432348632856,76.79782834051505,-1075.5410632038006
2023-08-03,NSE:AVANTIFEED,mid_cap,SHORT,14:30,2023-08-03 14:30:00,406.8500061035156,1.6743779182434082,1301.0322265625,761.3846435546875,0.5852158217220852,21.311475409836063,409.0,411.7322061767578,401.96780603027344,397.08560595703125,4.882200073242188,False,2023-08-03 15:10:00,408.25,time_stop_1510,204,-285.5987548828125,76.66772500025415,-362.26647988306667
2024-04-01,NSE:AVANTIFEED,mid_cap,SHORT,14:30,2024-04-01 14:30:00,499.6499938964844,1.938188076019287,1720.6773681640625,889.1538696289062,0.5167464197995586,11.096256684491978,504.45001220703125,506.97226226806634,492.3277255249024,485.00545715332044,7.32226837158197,False,2024-04-01 15:10:00,501.6499938964844,time_stop_1510,136,-272.0,71.32866108627833,-343.3286610862783
