dims,k,cell,n,pf,wr,net,sharpe,n_months,win_mo_pct,lose_mo_pct,top_mo_pct
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Dec,6263,0.6649121642619817,45.29778061631806,-1163598.2333509487,-1.4402408356443706,2,0.0,100.0,67.6
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Feb,5760,0.7650106783002458,47.77777777777778,-717632.1104718889,-1.0411573042790916,2,0.0,100.0,54.5
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Jan,5902,0.7422536339087367,47.64486614706879,-807669.682983858,-1.106464820722333,2,0.0,100.0,54.6
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Jul,6344,0.7579491852358744,47.25725094577554,-810425.0225192432,-1.2294214927907887,2,0.0,100.0,53.8
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Jun,5923,0.7715562232677926,47.72919128819855,-708988.0074693211,-0.591642207939105,2,0.0,100.0,62.4
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Mar,5546,0.7725864235692194,48.32311575910566,-663400.630784425,-0.9211836074100334,2,0.0,100.0,63.1
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=May,6248,0.7595924572142454,47.80729833546735,-784818.3993993831,-1.2580051285209535,2,0.0,100.0,56.6
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Nov,5800,0.6683878784133114,44.87931034482759,-1067702.262093112,-1.7373643986261764,2,0.0,100.0,58.6
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Oct,6769,0.7326759651689935,47.36297828335057,-949787.4975684527,-0.8714887549961365,2,0.0,100.0,63.1
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=mid | month=Sep,5955,0.7236318808563367,46.78421494542401,-884435.6358786281,-1.3042446370092944,2,0.0,100.0,60.3
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Apr,853,0.7119966711679714,46.776084407971865,-129195.50746530412,-0.6757763728293781,2,0.0,100.0,61.1
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Aug,747,0.6196413564985732,41.09772423025435,-164654.81600566726,-0.8871824363477732,2,0.0,100.0,53.7
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Dec,815,0.594497671354934,43.190184049079754,-187527.19482239048,-0.9195212984860054,2,0.0,100.0,64.1
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Feb,854,0.6994903190920856,45.08196721311475,-139619.71733025828,-0.7433546579618501,2,0.0,100.0,73.0
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Jan,908,0.59919033762664,42.070484581497794,-209664.43560239568,-0.946730673379983,2,0.0,100.0,69.4
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Jul,755,0.6473054266785049,43.841059602649004,-147294.80867614623,-0.6643099665214978,2,0.0,100.0,81.8
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Jun,723,0.6794503583532958,43.56846473029046,-127505.73267193021,-0.6354552734491271,2,0.0,100.0,69.5
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Mar,876,0.6536157175548779,44.52054794520548,-171379.16943587564,-0.781153765278851,2,0.0,100.0,68.3
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=May,896,0.6117800677586529,42.745535714285715,-199406.27403844963,-1.1107458116484936,2,0.0,100.0,53.9
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Nov,794,0.6150109522191819,42.0654911838791,-171865.9162394066,-0.7716098279714066,2,0.0,100.0,50.6
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Oct,960,0.6835087814914007,45.9375,-160359.4128092047,-0.7355912758455023,2,0.0,100.0,62.8
"time_bucket,inside_pos_bucket,month",3,time_bucket=morning | inside_pos_bucket=upper-third | month=Sep,705,0.6473433849504524,43.40425531914894,-138053.5841695394,-0.750307877067307,2,0.0,100.0,63.9
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=lower-third | quarter=Q1,6363,0.6898277033092769,42.95143800094296,-824729.3073045833,-0.9054516218646493,6,0.0,100.0,23.4
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=lower-third | quarter=Q2,6033,0.5980382620994118,39.79777888281121,-1035566.174566828,-1.2942290088887562,6,0.0,100.0,23.6
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=lower-third | quarter=Q3,6516,0.5893706723603345,40.91467157765501,-1168314.0260717752,-1.4329428179667727,6,0.0,100.0,19.7
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=lower-third | quarter=Q4,5933,0.5579941811642186,40.30001685487949,-1165101.2154266015,-1.3637057545532705,6,0.0,100.0,20.2
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=mid | quarter=Q1,2734,0.5715899562760196,39.79517190929042,-520886.3569606523,-0.9930534394638609,6,0.0,100.0,21.1
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=mid | quarter=Q2,2572,0.5000763535882765,36.625194401244165,-598493.5164072823,-1.318506557033884,6,0.0,100.0,22.0
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=mid | quarter=Q3,2371,0.5657275912797087,38.380430198228595,-451333.48436540476,-0.9624350275909076,6,0.0,100.0,25.4
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=mid | quarter=Q4,2254,0.5392577355591359,39.04170363797693,-471922.4769168181,-1.069872214849494,6,0.0,100.0,22.2
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=upper-third | quarter=Q1,626,0.4796798141080013,35.46325878594249,-156779.9470500853,-0.6890182245912776,6,0.0,100.0,25.0
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=upper-third | quarter=Q2,546,0.5775499624668056,39.37728937728938,-104571.95650903147,-0.5542430958148984,6,0.0,100.0,31.8
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=upper-third | quarter=Q3,465,0.512988605618446,35.913978494623656,-99705.72732774453,-0.539711040376859,6,0.0,100.0,26.2
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=afternoon | inside_pos_bucket=upper-third | quarter=Q4,515,0.4614778225684043,34.1747572815534,-131940.84839071706,-0.6761717644769968,6,0.0,100.0,28.5
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=lower-third | quarter=Q1,14623,0.7413728134836957,47.80824728167954,-1933600.734167715,-0.9846554324367324,6,0.0,100.0,21.6
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=lower-third | quarter=Q2,14697,0.7094810802510261,46.80547050418453,-2194617.326558759,-1.3024717850459897,6,0.0,100.0,22.2
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=lower-third | quarter=Q3,16881,0.7238962481707201,47.30762395592678,-2394101.087342245,-1.1624753979823326,6,0.0,100.0,18.9
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=lower-third | quarter=Q4,16329,0.7400653920249949,47.81064364014942,-2167548.765274028,-0.8992101937143666,6,0.0,100.0,21.8
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=mid | quarter=Q1,6113,0.6798070474034328,45.60772124979552,-1038313.7355882094,-1.0542945253571028,6,0.0,100.0,21.1
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=mid | quarter=Q2,5768,0.6808338509791371,45.544382801664355,-969966.0572570467,-1.0147320526760897,6,0.0,100.0,24.8
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=mid | quarter=Q3,5690,0.6355265368536216,44.39367311072056,-1120613.6190893291,-1.1350415549911954,6,0.0,100.0,22.2
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=mid | quarter=Q4,5633,0.6689281300832715,45.002662879460324,-1003508.3880478824,-0.9976453756810799,6,0.0,100.0,22.9
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=upper-third | quarter=Q1,1409,0.5652728227337195,41.16394606103619,-344854.25817374355,-0.7886281625836302,6,0.0,100.0,20.4
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=upper-third | quarter=Q2,1274,0.5496585497095702,41.36577708006279,-316051.4491018926,-0.8295463442006047,6,0.0,100.0,22.9
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=upper-third | quarter=Q3,1138,0.5564867136143806,41.30052724077329,-286626.72597384243,-0.8405098214230144,6,0.0,100.0,24.4
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=midsession | inside_pos_bucket=upper-third | quarter=Q4,1212,0.5665014109350922,41.254125412541256,-297037.52096650103,-0.915633778338024,6,0.0,100.0,19.5
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=lower-third | quarter=Q1,52727,0.9069091114876853,51.9733722760635,-2409777.3513035756,-0.3331742120293945,6,16.7,83.3,33.0
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=lower-third | quarter=Q2,52933,0.8169018138952228,49.77235373018722,-4940544.428520406,-0.7605578970725207,6,0.0,100.0,23.8
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=lower-third | quarter=Q3,63182,0.8223074395785159,50.02057548035833,-5738922.403549192,-0.6615109349892039,6,0.0,100.0,21.7
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=lower-third | quarter=Q4,63762,0.7847846128645514,49.21426555001411,-7140507.425460926,-0.8133251630730286,6,0.0,100.0,29.0
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=mid | quarter=Q1,17208,0.7596055748963272,47.90794979079498,-2188702.424240172,-1.0295702043896993,6,0.0,100.0,20.1
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=mid | quarter=Q2,17696,0.774366569496787,48.02780289330922,-2077507.8174718157,-0.7971589781060906,6,0.0,100.0,21.4
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=mid | quarter=Q3,18483,0.7445272774077467,46.999945896228965,-2515181.4273309987,-1.2713039950804537,6,0.0,100.0,21.2
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=mid | quarter=Q4,18832,0.6895043683483734,45.91121495327103,-3181087.993012514,-1.2429307218914374,6,0.0,100.0,24.7
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=upper-third | quarter=Q1,2638,0.648788493694357,43.85898407884761,-520663.3223685295,-0.8267651829135324,6,0.0,100.0,28.0
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=upper-third | quarter=Q2,2472,0.6646280758837769,44.37702265372168,-456107.51417568396,-0.7946293093270301,6,0.0,100.0,23.5
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=upper-third | quarter=Q3,2207,0.6376751098934471,42.77299501585863,-450003.2088513529,-0.764019769681805,6,0.0,100.0,26.8
"time_bucket,inside_pos_bucket,quarter",3,time_bucket=morning | inside_pos_bucket=upper-third | quarter=Q4,2569,0.6328272410674795,43.869209809264305,-519752.5238710018,-0.8093392001875869,6,0.0,100.0,23.1
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=lower-third | entry_hour_bucket=13:00,8587,0.646083061808332,43.86863863980436,-1479003.358294645,-0.625176336014768,24,4.2,95.8,6.7
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=lower-third | entry_hour_bucket=14:00,13893,0.6035541396219115,40.85510688836104,-2320778.9021033053,-1.0368381782487506,24,0.0,100.0,6.6
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=lower-third | entry_hour_bucket=15:00,2365,0.4235941082751801,31.627906976744185,-393928.4629718375,-0.6915988610719086,24,0.0,100.0,7.0
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=mid | entry_hour_bucket=13:00,3475,0.5693894979212487,41.007194244604314,-763345.403947022,-0.6160218317103978,24,0.0,100.0,6.9
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=mid | entry_hour_bucket=14:00,5529,0.5500914478100067,38.57840477482365,-1084952.6963907934,-0.785396915169482,24,0.0,100.0,6.3
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=mid | entry_hour_bucket=15:00,927,0.33532558855800954,28.26321467098166,-194337.7343123421,-0.5946341924928776,24,0.0,100.0,8.7
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=upper-third | entry_hour_bucket=13:00,826,0.58087767667021,40.43583535108959,-171273.60467546526,-0.33249662538395225,24,8.3,91.7,8.9
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=upper-third | entry_hour_bucket=14:00,1179,0.47575460702171524,35.199321458863444,-283988.9607578964,-0.5230939186554122,24,0.0,100.0,12.0
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=afternoon | inside_pos_bucket=upper-third | entry_hour_bucket=15:00,147,0.21755456588501373,21.08843537414966,-37735.9138442167,-0.6002317286853658,24,12.5,87.5,18.1
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=lower-third | entry_hour_bucket=11:00,22133,0.7554057800700776,48.37121040979533,-2811380.0979596768,-0.6266466959870918,24,0.0,100.0,6.6
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=lower-third | entry_hour_bucket=12:00,29995,0.724325841660024,47.34455742623771,-4228576.795194652,-0.8379828741721815,24,0.0,100.0,5.9
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=lower-third | entry_hour_bucket=13:00,10402,0.6831527768550112,45.721976542972506,-1649911.0201884184,-0.5954295350414612,24,0.0,100.0,6.2
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=mid | entry_hour_bucket=11:00,7941,0.6856662283948499,45.86324140536456,-1356659.3940507919,-0.5803879404409099,24,0.0,100.0,6.9
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=mid | entry_hour_bucket=12:00,11266,0.6743943519695221,45.348837209302324,-1946461.1206975346,-0.7592242217339017,24,0.0,100.0,7.5
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=mid | entry_hour_bucket=13:00,3997,0.6038936665058384,43.15736802601952,-829281.2852341406,-0.6075853400848641,24,0.0,100.0,8.3
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=upper-third | entry_hour_bucket=11:00,1649,0.5209486685673584,40.32747119466343,-464980.38217770937,-0.548202800245854,24,0.0,100.0,7.3
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=upper-third | entry_hour_bucket=12:00,2488,0.573489322319251,41.961414790996784,-591014.1103120787,-0.5548611018404054,24,0.0,100.0,8.4
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=midsession | inside_pos_bucket=upper-third | entry_hour_bucket=13:00,896,0.5989638306030445,41.07142857142857,-188575.4617261915,-0.34747125882117164,24,4.2,95.8,10.8
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=lower-third | entry_hour_bucket=09:00,100257,0.8665656116571455,50.848319818067566,-6603019.932433644,-0.3008140882276242,24,12.5,87.5,13.5
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=lower-third | entry_hour_bucket=10:00,103269,0.8092957670456055,49.826182106924634,-10238925.188830966,-0.5711753597798569,24,0.0,100.0,10.4
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=lower-third | entry_hour_bucket=11:00,29078,0.776668995415986,49.1780727697916,-3387806.487569489,-0.5784597033557346,24,0.0,100.0,8.1
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=mid | entry_hour_bucket=09:00,29514,0.7560057228423707,47.31991597208104,-3739305.2776026963,-0.6310863132478945,24,4.2,95.8,8.5
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=mid | entry_hour_bucket=10:00,32621,0.7326284021014023,47.20578768278103,-4715094.328532513,-0.7782035967881314,24,0.0,100.0,9.2
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=mid | entry_hour_bucket=11:00,10084,0.7228868822956013,46.71757239190797,-1508080.0559202898,-0.5614451429499269,24,0.0,100.0,7.8
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=upper-third | entry_hour_bucket=09:00,2964,0.681140124068662,44.29824561403509,-500080.3778192839,-0.3967551281686781,24,4.2,95.8,8.5
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=upper-third | entry_hour_bucket=10:00,4924,0.6365852579193133,43.501218521527214,-1015006.3046337358,-0.6469255402334452,24,0.0,100.0,7.1
"time_bucket,inside_pos_bucket,entry_hour_bucket",3,time_bucket=morning | inside_pos_bucket=upper-third | entry_hour_bucket=11:00,1998,0.6211171118519832,43.54354354354354,-431439.88681354834,-0.4445223477412601,24,4.2,95.8,7.6
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=<0.5% | dow=Fri,2967,0.633789286629387,42.80417930569599,-470951.5893233882,-0.9217979032620044,24,0.0,100.0,10.2
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=<0.5% | dow=Mon,2923,0.6018188193768109,41.87478617858365,-501955.86433988094,-0.9864776949466862,24,4.2,95.8,10.1
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=<0.5% | dow=Sat,32,0.39403619006873253,34.375,-9983.530587132347,0.0,1,0.0,100.0,100.0
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=<0.5% | dow=Thu,2909,0.6348599294566893,41.87005843932623,-450002.1730997173,-0.7483550265078986,24,8.3,91.7,8.2
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=<0.5% | dow=Tue,2995,0.5921191854416874,41.66944908180301,-539190.957277141,-0.9718230799327562,24,4.2,95.8,9.6
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=<0.5% | dow=Wed,2884,0.5963953177216378,40.221914008321775,-505017.63577443204,-0.9064876454942014,24,4.2,95.8,9.0
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=0.5-1% | dow=Fri,3590,0.5403711892959068,38.83008356545961,-784778.299952807,-1.5852959334224104,24,0.0,100.0,8.7
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=0.5-1% | dow=Mon,3562,0.5245828143960914,37.871982032565974,-792216.3240028725,-1.6117782648321453,24,0.0,100.0,7.1
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=0.5-1% | dow=Sat,38,0.19198393779712214,18.421052631578945,-19867.144655596043,0.0,1,0.0,100.0,100.0
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=0.5-1% | dow=Thu,3656,0.5266111015291383,38.04704595185996,-806952.3756396007,-1.2395011158225429,24,4.2,95.8,7.7
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=0.5-1% | dow=Tue,3576,0.6063693167162383,40.631991051454136,-621997.714353145,-1.177509881346594,24,0.0,100.0,8.8
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=0.5-1% | dow=Wed,3503,0.6356516704889867,40.90779332001142,-556776.7259248386,-0.8703745060192964,24,4.2,95.8,10.2
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=1-2% | dow=Fri,692,0.6403094807837729,37.57225433526011,-92760.75267190079,-0.5129126774406998,24,4.2,95.8,10.3
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=1-2% | dow=Mon,683,0.5818157128846857,40.26354319180088,-111625.48694705949,-0.5860588593998716,24,12.5,87.5,10.4
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=1-2% | dow=Sat,7,2.2040501928521223,42.857142857142854,1864.6966379822504,0.0,1,100.0,0.0,100.0
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=1-2% | dow=Thu,689,0.5160847316653143,37.445573294629895,-133343.35091968335,-0.7404745354614446,24,4.2,95.8,13.0
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=1-2% | dow=Tue,720,0.5699940311728472,38.05555555555556,-114683.9588995582,-0.5714797915625885,24,8.3,91.7,11.4
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=1-2% | dow=Wed,786,0.6255209521107181,39.94910941475827,-116804.80982853971,-0.4962751021466013,24,12.5,87.5,14.9
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=2-3% | dow=Fri,100,0.39721588744037023,32.0,-22615.938097072187,-0.52693624404694,24,20.8,79.2,16.1
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=2-3% | dow=Mon,99,0.8483070151362685,39.39393939393939,-4255.535335385837,-0.0822151553694778,23,39.1,60.9,58.5
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=2-3% | dow=Sat,1,inf,100.0,470.99172159570327,0.0,1,100.0,0.0,100.0
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=2-3% | dow=Thu,107,0.4032141956701379,28.971962616822427,-21440.67253411164,-0.4722487183584592,24,20.8,79.2,13.6
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=2-3% | dow=Tue,105,0.6839339763050895,38.095238095238095,-10769.155380617582,-0.19827567029079804,24,37.5,62.5,38.8
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=2-3% | dow=Wed,120,0.6437464003417444,38.333333333333336,-14398.075561543716,-0.2779992263420302,23,30.4,69.6,23.2
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=3%+ | dow=Fri,30,0.6961123926213414,33.33333333333333,-2702.745360831244,-0.13957605673901247,17,35.3,64.7,62.1
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=3%+ | dow=Mon,39,0.3405080278015391,38.46153846153847,-8656.600056490417,-0.44810573808838833,20,25.0,75.0,21.6
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=3%+ | dow=Thu,39,0.34353889456538084,28.205128205128204,-7909.621569113607,-0.4096180241168944,20,35.0,65.0,27.5
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=3%+ | dow=Tue,35,0.48974981965132897,28.57142857142857,-5150.240567980917,-0.311727494257584,19,31.6,68.4,25.5
"time_bucket,R_size_bucket,dow",3,time_bucket=afternoon | R_size_bucket=3%+ | dow=Wed,41,0.5491161170137063,34.146341463414636,-4873.446996661412,-0.29158964781032376,21,33.3,66.7,40.8
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=<0.5% | dow=Fri,7749,0.7500919137252263,48.535294876758286,-984954.667347672,-0.7516186719221265,24,4.2,95.8,9.3
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=<0.5% | dow=Mon,7564,0.7286410530504716,48.016922263352726,-1036154.238628709,-0.8149536124514026,24,4.2,95.8,9.1
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=<0.5% | dow=Sat,174,0.5384970552884522,39.6551724137931,-37942.8211729754,-1.46129335229838,3,0.0,100.0,52.1
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=<0.5% | dow=Thu,7798,0.770374270090051,49.47422416004103,-891976.5464873158,-0.6479285201479388,24,4.2,95.8,9.4
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=<0.5% | dow=Tue,7731,0.8474159572850393,51.06713232440823,-566180.8479429774,-0.3686941723677069,24,25.0,75.0,15.1
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=<0.5% | dow=Wed,7505,0.7480667875059673,47.63491005996003,-962492.150433487,-0.7413613531211385,24,8.3,91.7,10.6
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=0.5-1% | dow=Fri,8693,0.653797108645003,45.09375359484643,-1653864.9483174824,-1.352973279563722,24,0.0,100.0,8.3
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=0.5-1% | dow=Mon,8479,0.648209902737715,44.804811888194365,-1629129.956247655,-1.7330120232295207,24,0.0,100.0,7.3
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=0.5-1% | dow=Sat,351,0.4515834318230922,38.17663817663818,-92805.39691990943,-1.8560298625764091,3,0.0,100.0,53.6
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=0.5-1% | dow=Thu,8779,0.6360491160470544,44.81148194555188,-1781043.0964778415,-1.3059612636367293,24,0.0,100.0,10.6
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=0.5-1% | dow=Tue,8734,0.6660223683629891,45.45454545454545,-1587264.3803634085,-1.643802598562443,24,0.0,100.0,6.5
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=0.5-1% | dow=Wed,8505,0.6741663960347145,45.58495002939447,-1501713.1221403999,-1.3243192919608395,24,0.0,100.0,7.2
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=1-2% | dow=Fri,1347,0.6315915537878671,40.97995545657015,-256712.4430803266,-0.7273206472780595,24,12.5,87.5,10.9
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=1-2% | dow=Mon,1349,0.6245843082409761,42.03113417346182,-256572.21627180558,-0.6923067997846621,24,0.0,100.0,11.5
"time_bucket,R_size_bucket,dow",3,time_bucket=midsession | R_size_bucket=1-2% | dow=Sat,125,0.3837617429388197,32.800000000000004,-33665.769479939554,-1.802832214307413,3,0.0,100.0,54.4
